condition_id,t,bu,au,bd,ad,su,sd,sau,sad,du,dd
0xsmoke0039,1770091150,0.88,0.9,0.1,0.12,395.4,392.6,347.4,288.4,1440.7,3053.7
0xsmoke0039,1770091155,0.88,0.9,0.1,0.12,477.6,286.2,265.5,477.3,4348.4,1827.8
0xsmoke0039,1770091160,0.87,0.89,0.11,0.13,460.7,125.9,243.6,223.8,3009.9,3435.0
0xsmoke0039,1770091165,0.9,0.92,0.08,0.1,348.6,329.9,275.0,62.3,1685.3,2201.4
0xsmoke0039,1770091170,0.93,0.95,0.05,0.07,212.8,164.3,68.6,369.0,2163.9,2864.5
0xsmoke0039,1770091175,0.91,0.93,0.07,0.09,345.9,160.3,175.7,330.3,4232.2,1314.3
0xsmoke0039,1770091180,0.9,0.92,0.08,0.1,142.9,103.5,361.9,231.6,2350.4,4292.5
0xsmoke0039,1770091185,0.93,0.95,0.05,0.07,152.9,74.3,58.9,288.8,1955.0,3557.5
0xsmoke0039,1770091190,0.91,0.93,0.07,0.09,108.3,380.5,73.0,297.9,735.3,4703.2
0xsmoke0039,1770091195,0.94,0.96,0.04,0.06,75.3,474.3,299.8,382.8,4294.9,2538.1
0xsmoke0039,1770091200,0.97,0.99,0.01,0.03,200.3,326.2,64.1,357.7,3796.1,3611.5
0xsmoke0040,1770091205,0.45,0.47,0.53,0.55,194.8,357.0,223.6,339.4,1632.2,1692.2
0xsmoke0040,1770091210,0.49,0.51,0.49,0.51,127.4,425.3,419.1,298.5,1667.8,2045.8
0xsmoke0040,1770091215,0.49,0.51,0.49,0.51,385.6,480.3,102.9,82.4,2452.2,4872.6
0xsmoke0040,1770091220,0.47,0.49,0.51,0.53,142.2,230.3,200.8,169.6,3086.5,987.0
0xsmoke0040,1770091225,0.54,0.56,0.44,0.46,271.4,476.5,138.3,152.9,1516.7,879.5
0xsmoke0040,1770091230,0.57,0.59,0.41,0.43,193.5,178.6,314.4,123.6,4594.7,3062.0
0xsmoke0040,1770091235,0.49,0.51,0.49,0.51,107.2,417.5,233.5,198.9,4455.1,2480.4
0xsmoke0040,1770091240,0.55,0.57,0.43,0.45,230.2,315.7,159.0,276.1,1976.2,1074.0
0xsmoke0040,1770091245,0.51,0.53,0.47,0.49,420.6,454.0,178.0,393.7,2333.7,2077.9
0xsmoke0040,1770091250,0.51,0.53,0.47,0.49,198.4,209.6,103.2,420.4,2408.5,1367.7
0xsmoke0040,1770091255,0.57,0.59,0.41,0.43,264.5,387.4,122.9,274.8,3940.8,4163.4
0xsmoke0040,1770091260,0.56,0.58,0.42,0.44,214.1,366.0,202.3,347.2,1680.9,1956.8
0xsmoke0040,1770091265,0.58,0.6,0.4,0.42,339.3,182.1,89.0,168.0,1310.1,2182.7
0xsmoke0040,1770091270,0.54,0.56,0.44,0.46,463.5,427.3,410.2,457.4,1260.8,2742.7
0xsmoke0040,1770091275,0.55,0.57,0.43,0.45,473.0,324.9,110.8,206.4,1347.1,3946.9
0xsmoke0040,1770091280,0.56,0.58,0.42,0.44,228.2,50.3,465.4,445.9,4682.9,3861.0
0xsmoke0040,1770091285,0.61,0.63,0.37,0.39,172.8,106.8,424.9,416.4,1698.8,3199.6
0xsmoke0040,1770091290,0.56,0.58,0.42,0.44,116.4,487.0,442.5,128.0,3438.1,3699.7
0xsmoke0040,1770091295,0.59,0.61,0.39,0.41,275.5,356.4,62.0,484.0,3243.2,2646.9
0xsmoke0040,1770091300,0.61,0.63,0.37,0.39,173.0,327.6,136.7,365.4,885.5,2238.4
0xsmoke0040,1770091305,0.59,0.61,0.39,0.41,50.9,363.2,449.8,224.6,1583.1,3454.7
0xsmoke0040,1770091310,0.71,0.73,0.27,0.29,433.1,277.5,356.5,187.8,2870.7,3048.1
0xsmoke0040,1770091315,0.53,0.55,0.45,0.47,405.9,244.0,244.2,242.7,678.0,2168.3
0xsmoke0040,1770091320,0.58,0.6,0.4,0.42,356.0,218.2,418.7,173.3,2372.7,1803.6
0xsmoke0040,1770091325,0.54,0.56,0.44,0.46,112.8,307.9,113.4,253.8,3926.1,4533.7
0xsmoke0040,1770091330,0.52,0.54,0.46,0.48,221.7,141.5,176.0,172.2,3491.8,3955.7
0xsmoke0040,1770091335,0.53,0.55,0.45,0.47,254.5,391.1,364.1,98.8,3082.4,4706.2
0xsmoke0040,1770091340,0.51,0.53,0.47,0.49,156.6,428.4,492.8,470.4,4408.3,1043.3
0xsmoke0040,1770091345,0.6,0.62,0.38,0.4,346.3,440.8,423.8,235.9,2100.8,3649.8
0xsmoke0040,1770091350,0.63,0.65,0.35,0.37,239.2,433.8,176.3,431.8,758.5,889.9
0xsmoke0040,1770091355,0.61,0.63,0.37,0.39,355.9,150.3,482.6,319.1,854.0,1557.6
0xsmoke0040,1770091360,0.61,0.63,0.37,0.39,100.5,61.0,161.3,62.6,1407.4,2704.0
0xsmoke0040,1770091365,0.63,0.65,0.35,0.37,255.9,299.9,101.7,205.4,3427.2,2667.6
0xsmoke0040,1770091370,0.76,0.78,0.22,0.24,238.2,465.6,144.5,355.1,3961.8,4846.5
0xsmoke0040,1770091375,0.74,0.76,0.24,0.26,328.4,468.5,274.4,492.4,4575.6,1831.2
0xsmoke0040,1770091380,0.71,0.73,0.27,0.29,196.0,412.7,74.7,359.7,520.0,752.0
0xsmoke0040,1770091385,0.72,0.74,0.26,0.28,145.9,306.6,460.6,129.7,2272.9,3999.2
0xsmoke0040,1770091390,0.7,0.72,0.28,0.3,331.4,136.4,286.2,427.7,2867.4,3378.8
0xsmoke0040,1770091395,0.79,0.81,0.19,0.21,214.6,282.3,210.4,174.2,838.4,4491.6
0xsmoke0040,1770091400,0.81,0.83,0.17,0.19,370.4,142.7,318.3,384.0,3638.6,2641.3
0xsmoke0040,1770091405,0.83,0.85,0.15,0.17,118.5,384.4,104.6,275.8,527.5,779.5
0xsmoke0040,1770091410,0.77,0.79,0.21,0.23,383.7,67.1,87.7,97.8,4290.7,2652.0
0xsmoke0040,1770091415,0.77,0.79,0.21,0.23,320.8,395.6,108.9,374.3,1832.1,3365.2
0xsmoke0040,1770091420,0.81,0.83,0.17,0.19,198.0,410.5,83.9,119.4,1785.7,1446.6
0xsmoke0040,1770091425,0.83,0.85,0.15,0.17,246.7,334.5,306.9,338.8,3265.0,4652.8
0xsmoke0040,1770091430,0.81,0.83,0.17,0.19,64.3,388.0,300.6,403.9,2015.9,1434.7
0xsmoke0040,1770091435,0.84,0.86,0.14,0.16,152.2,315.2,294.8,360.7,612.0,4043.7
0xsmoke0040,1770091440,0.78,0.8,0.2,0.22,263.8,238.0,491.2,408.7,4608.4,1704.6
0xsmoke0040,1770091445,0.85,0.87,0.13,0.15,443.6,435.5,316.7,276.3,1634.8,2880.2
0xsmoke0040,1770091450,0.79,0.81,0.19,0.21,373.7,419.6,321.9,93.4,1339.9,2394.3
0xsmoke0040,1770091455,0.87,0.89,0.11,0.13,264.7,471.9,264.9,379.6,3616.0,554.2
0xsmoke0040,1770091460,0.89,0.91,0.09,0.11,307.7,492.5,417.4,157.2,1828.3,2696.2
0xsmoke0040,1770091465,0.85,0.87,0.13,0.15,214.4,305.0,71.3,242.9,825.2,571.1
0xsmoke0040,1770091470,0.87,0.89,0.11,0.13,77.3,345.7,397.3,86.9,853.7,632.2
0xsmoke0040,1770091475,0.91,0.93,0.07,0.09,264.9,117.2,490.5,326.6,4478.1,941.7
0xsmoke0040,1770091480,0.93,0.95,0.05,0.07,390.6,250.0,272.9,73.3,1462.0,1654.4
0xsmoke0040,1770091485,0.96,0.98,0.02,0.04,56.8,89.3,315.1,493.4,1657.3,2875.4
0xsmoke0040,1770091490,0.97,0.99,0.01,0.03,397.5,289.6,280.0,68.6,567.3,2497.0
0xsmoke0040,1770091495,0.96,0.98,0.02,0.04,406.8,181.7,342.0,316.5,3647.3,1724.9
0xsmoke0040,1770091500,0.97,0.99,0.01,0.03,441.6,271.9,372.4,249.7,618.9,1052.2
0xsmoke0041,1770091505,0.48,0.5,0.5,0.52,64.3,372.2,482.1,231.4,4867.8,1003.9
0xsmoke0041,1770091510,0.41,0.43,0.57,0.59,320.7,340.6,62.9,452.6,4976.4,1828.4
0xsmoke0041,1770091515,0.5,0.52,0.48,0.5,334.2,238.3,284.4,438.7,3393.6,1031.2
0xsmoke0041,1770091520,0.45,0.47,0.53,0.55,439.1,469.9,188.4,84.8,4019.6,1480.4
0xsmoke0041,1770091525,0.52,0.54,0.46,0.48,235.3,87.3,355.0,435.9,2015.3,3528.5
0xsmoke0041,1770091530,0.46,0.48,0.52,0.54,211.6,119.9,97.0,173.9,2156.1,604.3
0xsmoke0041,1770091535,0.47,0.49,0.51,0.53,339.7,179.4,245.3,172.5,956.7,4790.6
0xsmoke0041,1770091540,0.44,0.46,0.54,0.56,257.0,418.9,278.3,480.8,3257.0,4367.3
0xsmoke0041,1770091545,0.47,0.49,0.51,0.53,301.9,332.0,427.9,105.5,3717.9,3715.5
0xsmoke0041,1770091550,0.38,0.4,0.6,0.62,208.7,359.7,216.5,317.0,535.4,4194.9
0xsmoke0041,1770091555,0.4,0.42,0.58,0.6,269.7,123.1,475.1,375.9,4378.0,3909.9
0xsmoke0041,1770091560,0.44,0.46,0.54,0.56,344.8,87.5,81.9,387.4,1797.4,3717.8
0xsmoke0041,1770091565,0.46,0.48,0.52,0.54,433.8,202.6,91.0,426.9,1855.2,2285.1
0xsmoke0041,1770091570,0.41,0.43,0.57,0.59,162.9,472.6,62.9,392.5,4339.5,3302.7
0xsmoke0041,1770091575,0.39,0.41,0.59,0.61,97.2,397.0,378.5,401.3,4898.0,3221.8
0xsmoke0041,1770091580,0.44,0.46,0.54,0.56,493.3,314.8,397.9,123.8,4994.1,2733.3
0xsmoke0041,1770091585,0.4,0.42,0.58,0.6,358.5,435.2,174.7,388.6,4244.9,2282.6
0xsmoke0041,1770091590,0.4,0.42,0.58,0.6,447.0,200.5,412.7,450.6,2138.2,1921.7
0xsmoke0041,1770091595,0.37,0.39,0.61,0.63,140.7,437.6,175.7,171.4,3429.7,1775.4
0xsmoke0041,1770091600,0.38,0.4,0.6,0.62,469.0,495.4,393.4,403.2,2181.2,2073.0
0xsmoke0041,1770091605,0.35,0.37,0.63,0.65,286.8,144.4,196.5,377.4,2243.3,4144.5
0xsmoke0041,1770091610,0.4,0.42,0.58,0.6,50.9,114.4,98.2,134.8,4899.3,3435.1
0xsmoke0041,1770091615,0.41,0.43,0.57,0.59,114.1,414.5,337.5,168.1,2656.9,4314.6
0xsmoke0041,1770091620,0.45,0.47,0.53,0.55,478.0,313.5,288.4,238.8,535.5,1827.5
0xsmoke0041,1770091625,0.45,0.47,0.53,0.55,212.1,345.7,491.5,406.8,1926.5,1566.8
0xsmoke0041,1770091630,0.43,0.45,0.55,0.57,145.1,371.3,337.2,303.4,1900.2,4883.9
0xsmoke0041,1770091635,0.43,0.45,0.55,0.57,235.4,124.2,233.7,70.2,1336.0,1570.1
0xsmoke0041,1770091640,0.44,0.46,0.54,0.56,291.3,115.3,90.6,81.3,4480.0,857.3
0xsmoke0041,1770091645,0.44,0.46,0.54,0.56,468.2,279.8,448.6,60.2,3892.5,2887.6
0xsmoke0041,1770091650,0.33,0.35,0.65,0.67,188.9,359.1,131.1,464.2,1232.0,2269.1
0xsmoke0041,1770091655,0.28,0.3,0.7,0.72,440.4,404.7,418.5,233.3,2192.7,2958.2
0xsmoke0041,1770091660,0.28,0.3,0.7,0.72,291.3,299.1,194.0,115.4,905.1,2111.2
0xsmoke0041,1770091665,0.27,0.29,0.71,0.73,493.0,138.3,59.1,184.9,2610.5,3105.8
0xsmoke0041,1770091670,0.17,0.19,0.81,0.83,461.2,146.7,168.4,165.8,4854.0,2651.8
0xsmoke0041,1770091675,0.3,0.32,0.68,0.7,72.8,223.6,411.9,427.5,4780.7,1394.7
0xsmoke0041,1770091680,0.27,0.29,0.71,0.73,130.1,81.3,439.0,179.2,4262.5,1801.8
0xsmoke0041,1770091685,0.21,0.23,0.77,0.79,172.2,325.5,487.6,336.6,4114.8,2806.7
0xsmoke0041,1770091690,0.19,0.21,0.79,0.81,436.1,494.8,429.9,364.1,4243.0,4522.5
0xsmoke0041,1770091695,0.25,0.27,0.73,0.75,85.4,247.1,485.5,361.4,2296.1,4492.0
0xsmoke0041,1770091700,0.15,0.17,0.83,0.85,226.6,291.6,354.5,306.8,2000.1,3031.4
0xsmoke0041,1770091705,0.12,0.14,0.86,0.88,351.4,301.0,98.4,333.8,4729.5,3302.5
0xsmoke0041,1770091710,0.17,0.19,0.81,0.83,298.6,123.5,238.0,124.3,4630.2,3980.5
0xsmoke0041,1770091715,0.17,0.19,0.81,0.83,183.9,96.5,369.5,158.7,4589.2,4450.0
0xsmoke0041,1770091720,0.17,0.19,0.81,0.83,498.6,486.0,85.5,279.9,1810.7,3331.1
0xsmoke0041,1770091725,0.13,0.15,0.85,0.87,169.1,81.7,214.9,139.3,3692.3,1827.9
0xsmoke0041,1770091730,0.05,0.07,0.93,0.95,99.7,171.3,395.5,424.1,2985.1,3093.6
0xsmoke0041,1770091735,0.12,0.14,0.86,0.88,316.2,313.1,149.3,376.0,1066.2,2895.4
0xsmoke0041,1770091740,0.11,0.13,0.87,0.89,430.8,231.1,483.4,252.4,3986.7,2762.2
0xsmoke0041,1770091745,0.12,0.14,0.86,0.88,193.1,314.2,406.9,78.8,2789.5,3983.2
0xsmoke0041,1770091750,0.07,0.09,0.91,0.93,205.5,179.3,383.4,179.2,4586.6,4241.6
0xsmoke0041,1770091755,0.12,0.14,0.86,0.88,490.0,193.5,55.6,356.3,4159.2,4736.5
0xsmoke0041,1770091760,0.12,0.14,0.86,0.88,65.6,315.8,229.1,153.8,3508.4,2856.2
0xsmoke0041,1770091765,0.06,0.08,0.92,0.94,465.1,436.9,129.6,78.8,3409.9,545.6
0xsmoke0041,1770091770,0.03,0.05,0.95,0.97,462.8,225.7,379.4,346.3,1003.5,3849.7
0xsmoke0041,1770091775,0.07,0.09,0.91,0.93,56.5,480.7,96.4,263.8,2666.5,2617.1
0xsmoke0041,1770091780,0.01,0.03,0.97,0.99,128.2,413.5,445.5,115.0,511.6,1663.2
0xsmoke0041,1770091785,0.04,0.06,0.94,0.96,80.5,422.7,61.7,169.5,847.2,1136.8
0xsmoke0041,1770091790,0.03,0.05,0.95,0.97,458.8,442.1,101.0,424.5,4407.7,1620.2
0xsmoke0041,1770091795,0.05,0.07,0.93,0.95,214.4,400.6,496.2,292.9,2323.3,2128.0
0xsmoke0041,1770091800,0.07,0.09,0.91,0.93,159.8,367.3,312.0,206.8,3672.6,4014.0
0xsmoke0042,1770091805,0.5,0.52,0.48,0.5,225.4,330.7,385.7,79.7,977.5,4000.7
0xsmoke0042,1770091810,0.48,0.5,0.5,0.52,144.8,225.1,356.7,278.9,4016.1,1428.3
0xsmoke0042,1770091815,0.5,0.52,0.48,0.5,198.0,426.7,198.6,377.1,2462.2,1313.5
0xsmoke0042,1770091820,0.48,0.5,0.5,0.52,121.9,103.0,436.5,453.4,2066.3,2142.1
0xsmoke0042,1770091825,0.51,0.53,0.47,0.49,328.1,313.4,169.9,405.3,1858.1,4423.4
0xsmoke0042,1770091830,0.5,0.52,0.48,0.5,172.3,322.3,367.3,152.8,4842.1,2508.6
0xsmoke0042,1770091835,0.45,0.47,0.53,0.55,207.8,228.7,89.7,472.1,4449.2,3961.2
0xsmoke0042,1770091840,0.42,0.44,0.56,0.58,61.0,481.7,400.8,288.7,2758.3,3334.0
0xsmoke0042,1770091845,0.42,0.44,0.56,0.58,296.9,209.0,85.2,229.1,926.7,2213.2
0xsmoke0042,1770091850,0.41,0.43,0.57,0.59,410.1,278.8,361.3,242.7,3023.5,4493.7
0xsmoke0042,1770091855,0.39,0.41,0.59,0.61,176.0,395.3,221.7,253.7,2303.9,1230.0
0xsmoke0042,1770091860,0.39,0.41,0.59,0.61,444.6,308.6,120.8,493.4,4000.9,3935.1
0xsmoke0042,1770091865,0.44,0.46,0.54,0.56,320.1,115.4,131.2,349.0,3505.7,2283.5
0xsmoke0042,1770091870,0.4,0.42,0.58,0.6,151.5,121.1,77.1,470.0,2880.5,3096.6
0xsmoke0042,1770091875,0.4,0.42,0.58,0.6,103.6,446.1,489.7,157.3,1557.3,4332.3
0xsmoke0042,1770091880,0.4,0.42,0.58,0.6,137.2,487.2,427.0,217.6,3332.0,3778.3
0xsmoke0042,1770091885,0.36,0.38,0.62,0.64,313.5,220.4,429.9,152.5,2527.0,754.3
0xsmoke0042,1770091890,0.44,0.46,0.54,0.56,76.8,203.6,391.8,294.8,2044.2,2698.5
0xsmoke0042,1770091895,0.44,0.46,0.54,0.56,163.6,463.4,113.6,403.5,3828.3,3361.2
0xsmoke0042,1770091900,0.37,0.39,0.61,0.63,110.2,211.6,204.4,150.2,1554.7,1875.4
0xsmoke0042,1770091905,0.36,0.38,0.62,0.64,222.1,406.2,387.1,383.8,2707.5,2786.8
0xsmoke0042,1770091910,0.41,0.43,0.57,0.59,448.0,218.7,370.8,441.1,3071.8,2138.9
0xsmoke0042,1770091915,0.3,0.32,0.68,0.7,390.0,180.3,365.5,148.4,4496.7,2630.8
0xsmoke0042,1770091920,0.45,0.47,0.53,0.55,411.6,205.1,93.4,429.7,880.2,1429.9
0xsmoke0042,1770091925,0.42,0.44,0.56,0.58,232.7,488.3,82.6,494.0,1744.4,2381.3
0xsmoke0042,1770091930,0.41,0.43,0.57,0.59,433.7,108.3,361.0,253.1,876.8,4991.3
0xsmoke0042,1770091935,0.45,0.47,0.53,0.55,363.0,386.2,158.8,177.9,2261.3,4475.1
0xsmoke0042,1770091940,0.41,0.43,0.57,0.59,344.3,205.5,190.9,210.4,2240.3,2588.5
0xsmoke0042,1770091945,0.38,0.4,0.6,0.62,203.1,388.7,445.3,443.5,1190.6,3111.2
0xsmoke0042,1770091950,0.38,0.4,0.6,0.62,445.3,279.4,56.2,415.7,3524.3,1026.7
0xsmoke0042,1770091955,0.4,0.42,0.58,0.6,77.5,452.7,499.3,249.6,3200.3,2261.0
0xsmoke0042,1770091960,0.33,0.35,0.65,0.67,422.9,405.8,235.9,425.4,1945.8,4038.0
0xsmoke0042,1770091965,0.26,0.28,0.72,0.74,424.8,169.3,282.0,131.4,813.9,2355.4
0xsmoke0042,1770091970,0.22,0.24,0.76,0.78,113.3,220.0,393.6,215.2,677.4,2412.8
0xsmoke0042,1770091975,0.29,0.31,0.69,0.71,162.1,202.2,263.9,281.8,3234.3,4750.0
0xsmoke0042,1770091980,0.3,0.32,0.68,0.7,357.9,215.8,56.9,247.5,1739.5,3293.0
0xsmoke0042,1770091985,0.3,0.32,0.68,0.7,321.8,168.6,125.6,74.9,2660.6,1061.2
0xsmoke0042,1770091990,0.2,0.22,0.78,0.8,172.6,120.8,55.8,105.4,3781.5,2395.6
0xsmoke0042,1770091995,0.2,0.22,0.78,0.8,362.4,321.8,305.7,431.2,861.1,1915.1
0xsmoke0042,1770092000,0.22,0.24,0.76,0.78,252.3,440.1,284.7,434.1,3259.2,705.2
0xsmoke0042,1770092005,0.25,0.27,0.73,0.75,351.3,479.6,120.8,466.6,3612.1,1122.1
0xsmoke0042,1770092010,0.17,0.19,0.81,0.83,431.1,437.6,359.9,477.5,4018.0,4680.9
0xsmoke0042,1770092015,0.17,0.19,0.81,0.83,247.9,196.0,147.4,186.8,1148.7,4762.3
0xsmoke0042,1770092020,0.09,0.11,0.89,0.91,479.6,112.5,332.0,251.0,4602.3,582.9
0xsmoke0042,1770092025,0.21,0.23,0.77,0.79,285.9,74.6,263.2,180.1,1819.3,686.5
0xsmoke0042,1770092030,0.13,0.15,0.85,0.87,137.8,459.9,112.4,444.9,4830.9,2680.7
0xsmoke0042,1770092035,0.17,0.19,0.81,0.83,166.3,112.9,381.8,305.8,4334.9,2983.3
0xsmoke0042,1770092040,0.1,0.12,0.88,0.9,239.8,233.2,395.2,497.1,1969.7,1614.9
0xsmoke0042,1770092045,0.1,0.12,0.88,0.9,179.6,120.4,303.6,182.9,981.5,3292.2
0xsmoke0042,1770092050,0.11,0.13,0.87,0.89,97.1,188.7,237.8,115.8,3627.2,721.5
0xsmoke0042,1770092055,0.11,0.13,0.87,0.89,191.4,462.3,105.4,84.5,1966.6,4812.2
0xsmoke0042,1770092060,0.14,0.16,0.84,0.86,443.1,69.1,405.0,370.5,4893.6,1331.6
0xsmoke0042,1770092065,0.15,0.17,0.83,0.85,488.9,470.5,281.4,455.5,4200.0,3101.5
0xsmoke0042,1770092070,0.13,0.15,0.85,0.87,61.4,353.6,386.2,314.5,3911.4,2663.6
0xsmoke0042,1770092075,0.01,0.03,0.97,0.99,477.4,86.3,171.5,142.5,3242.4,2584.8
0xsmoke0042,1770092080,0.09,0.11,0.89,0.91,260.2,325.1,98.0,216.7,2964.7,3234.9
0xsmoke0042,1770092085,0.09,0.11,0.89,0.91,73.3,365.0,275.6,483.8,2045.9,3560.8
0xsmoke0042,1770092090,0.06,0.08,0.92,0.94,358.7,80.2,326.3,335.7,3709.0,2753.4
0xsmoke0042,1770092095,0.01,0.03,0.97,0.99,103.4,163.5,412.9,480.3,2005.5,2921.7
0xsmoke0042,1770092100,0.03,0.05,0.95,0.97,177.0,406.8,425.6,327.8,4412.1,521.4
0xsmoke0043,1770092105,0.47,0.49,0.51,0.53,96.4,60.0,102.1,163.8,2932.6,763.5
0xsmoke0043,1770092110,0.47,0.49,0.51,0.53,246.6,492.3,370.1,165.6,1411.9,4176.6
0xsmoke0043,1770092115,0.53,0.55,0.45,0.47,92.5,171.2,105.9,316.8,4511.1,2155.6
0xsmoke0043,1770092120,0.49,0.51,0.49,0.51,472.2,423.7,65.4,176.4,2223.4,4931.5
0xsmoke0043,1770092125,0.46,0.48,0.52,0.54,498.0,329.8,229.9,232.5,3489.7,1900.8
0xsmoke0043,1770092130,0.48,0.5,0.5,0.52,406.3,195.7,414.6,202.8,3571.2,503.2
0xsmoke0043,1770092135,0.47,0.49,0.51,0.53,248.6,402.4,324.1,344.9,1278.7,4368.5
0xsmoke0043,1770092140,0.48,0.5,0.5,0.52,283.1,345.8,171.6,173.5,2979.1,2486.7
0xsmoke0043,1770092145,0.45,0.47,0.53,0.55,444.2,372.1,136.7,469.6,3074.0,2613.8
0xsmoke0043,1770092150,0.48,0.5,0.5,0.52,96.5,91.1,489.5,104.7,2518.9,4893.7
0xsmoke0043,1770092155,0.43,0.45,0.55,0.57,467.2,123.3,448.1,50.6,2775.7,4708.1
0xsmoke0043,1770092160,0.42,0.44,0.56,0.58,356.6,264.4,398.7,372.1,1222.6,3727.3
0xsmoke0043,1770092165,0.4,0.42,0.58,0.6,353.8,156.2,226.0,145.3,2179.5,2330.4
0xsmoke0043,1770092170,0.44,0.46,0.54,0.56,386.4,129.3,413.6,365.3,1996.4,3125.0
0xsmoke0043,1770092175,0.38,0.4,0.6,0.62,124.6,169.2,398.7,133.0,1741.6,2816.6
0xsmoke0043,1770092180,0.4,0.42,0.58,0.6,143.8,285.7,499.2,278.2,4382.4,4276.0
0xsmoke0043,1770092185,0.41,0.43,0.57,0.59,273.5,246.8,417.5,365.5,3336.0,4534.0
0xsmoke0043,1770092190,0.35,0.37,0.63,0.65,103.4,268.4,344.8,349.9,4370.6,1292.1
0xsmoke0043,1770092195,0.34,0.36,0.64,0.66,207.1,362.1,185.2,376.5,2954.0,1800.6
0xsmoke0043,1770092200,0.36,0.38,0.62,0.64,258.6,430.4,411.3,154.0,1477.3,4305.8
0xsmoke0043,1770092205,0.44,0.46,0.54,0.56,438.4,217.6,107.3,295.6,4787.4,3139.4
0xsmoke0043,1770092210,0.41,0.43,0.57,0.59,63.4,234.7,129.4,86.6,1486.4,1795.8
0xsmoke0043,1770092215,0.39,0.41,0.59,0.61,325.7,293.6,210.8,118.6,2729.8,4543.6
0xsmoke0043,1770092220,0.43,0.45,0.55,0.57,461.6,451.0,308.1,283.3,1496.0,3852.4
0xsmoke0043,1770092225,0.47,0.49,0.51,0.53,230.9,77.5,131.2,359.3,2820.2,3994.0
0xsmoke0043,1770092230,0.39,0.41,0.59,0.61,354.5,445.8,63.8,489.5,772.3,3775.9
0xsmoke0043,1770092235,0.43,0.45,0.55,0.57,189.7,208.0,66.1,391.1,598.2,4824.4
0xsmoke0043,1770092240,0.38,0.4,0.6,0.62,426.1,107.2,329.5,415.4,2321.3,2406.9
0xsmoke0043,1770092245,0.39,0.41,0.59,0.61,59.4,218.9,429.6,410.3,4668.6,4401.4
0xsmoke0043,1770092250,0.39,0.41,0.59,0.61,466.4,161.8,297.8,309.2,3517.6,3294.2
0xsmoke0043,1770092255,0.28,0.3,0.7,0.72,441.0,116.9,384.7,51.8,4527.0,4452.7
0xsmoke0043,1770092260,0.31,0.33,0.67,0.69,298.7,267.6,469.5,181.1,844.1,2286.8
0xsmoke0043,1770092265,0.25,0.27,0.73,0.75,168.0,399.3,222.7,113.3,1333.2,4413.8
0xsmoke0043,1770092270,0.24,0.26,0.74,0.76,140.7,264.8,99.3,265.9,1575.1,2225.4
0xsmoke0043,1770092275,0.24,0.26,0.74,0.76,267.8,382.2,196.3,136.6,2062.4,1453.7
0xsmoke0043,1770092280,0.25,0.27,0.73,0.75,353.0,169.3,366.5,280.6,4074.7,3926.7
0xsmoke0043,1770092285,0.26,0.28,0.72,0.74,358.8,78.7,204.5,228.6,4427.0,4401.1
0xsmoke0043,1770092290,0.19,0.21,0.79,0.81,454.1,236.3,353.0,350.9,2439.1,3029.2
0xsmoke0043,1770092295,0.18,0.2,0.8,0.82,357.3,421.9,294.2,445.0,2760.5,741.3
0xsmoke0043,1770092300,0.31,0.33,0.67,0.69,195.8,381.9,177.8,339.9,1366.2,3418.0
0xsmoke0043,1770092305,0.25,0.27,0.73,0.75,361.4,64.7,252.8,385.5,2511.0,1814.9
0xsmoke0043,1770092310,0.19,0.21,0.79,0.81,354.8,249.3,428.8,355.7,4977.1,3460.7
0xsmoke0043,1770092315,0.24,0.26,0.74,0.76,381.8,252.6,54.0,381.2,2429.3,4385.8
0xsmoke0043,1770092320,0.17,0.19,0.81,0.83,424.9,296.6,334.4,338.6,2508.1,2308.5
0xsmoke0043,1770092325,0.12,0.14,0.86,0.88,50.5,440.5,109.0,100.5,3965.5,567.0
0xsmoke0043,1770092330,0.17,0.19,0.81,0.83,158.5,436.3,304.2,153.3,3126.9,3797.7
0xsmoke0043,1770092335,0.17,0.19,0.81,0.83,58.7,466.2,421.4,154.7,3209.0,2858.5
0xsmoke0043,1770092340,0.15,0.17,0.83,0.85,159.9,465.4,367.8,305.0,4764.9,2167.5
0xsmoke0043,1770092345,0.15,0.17,0.83,0.85,334.8,327.5,200.8,317.7,2426.7,3771.0
0xsmoke0043,1770092350,0.07,0.09,0.91,0.93,252.6,315.2,133.5,295.8,4454.5,3628.8
0xsmoke0043,1770092355,0.11,0.13,0.87,0.89,108.2,308.6,235.4,219.1,3726.6,4886.7
0xsmoke0043,1770092360,0.1,0.12,0.88,0.9,133.6,355.5,252.9,432.9,3895.5,2103.2
0xsmoke0043,1770092365,0.07,0.09,0.91,0.93,290.3,368.1,77.6,175.0,4350.8,596.4
0xsmoke0043,1770092370,0.06,0.08,0.92,0.94,466.6,429.2,118.6,107.2,2191.4,770.6
0xsmoke0043,1770092375,0.13,0.15,0.85,0.87,346.3,356.9,421.5,193.9,567.0,1305.7
0xsmoke0043,1770092380,0.02,0.04,0.96,0.98,116.7,97.8,359.2,324.1,4625.1,4151.6
0xsmoke0043,1770092385,0.05,0.07,0.93,0.95,455.9,55.6,477.5,168.6,920.2,4562.0
0xsmoke0043,1770092390,0.03,0.05,0.95,0.97,114.9,304.8,422.0,196.0,4354.0,4858.0
0xsmoke0043,1770092395,0.02,0.04,0.96,0.98,153.9,184.4,125.9,248.7,2287.1,1810.5
